negatiivne,Ajalehe Estado de S. Paulo võrguväljaande väitel viibis õnnetuse ajal klubis ligi 2000 inimest.
negatiivne,"Hukkunute arv võib veelgi suureneda, kuna politseinikud alles otsivad ohvreid, rääkis Rio Grande do Suli osariigi tuletõrjeülem Guido Melo Reutersile."
neutraalne,"Osariigi tervishoiusekretär Ciro Somoni ütles, et kõik võimalikud respiraatorid saadeti õnnetuspaigale."
negatiivne,"Rio Grande do Suli kuberner Tarso Genro säutsus Twitteris, et tegemist on kurva pühapäevaga."
neutraalne,Santa Maria linna jääb osariigi pealinnast Porto Alegrest 300 kilomeetrit läände.
neutraalne,"Cicinnati Bengalsi tegemisi kajastav portaal viis enda ekspertide seas läbi küsitluse, milline drafti valik meeldib neile kõige rohkem ja milline kõige vähem."
neutraalne,"Kui ekspert nimega Lucas G. lemmik oli running back Gio Bernard, siis B. Clifton B. ning Jason G. valisid enda lemmikuks defensive end'i Margus Hundi."
positiivne,"Esiteks teeb Hundi põnevaks see, et ta on päris vähetuntud Euroopa riigist. Teisalt on tema füüsilised näitajad ebainimlikud: ta on pikk, kiire ja tugev nagu pull. Hunti ei lähe meil ehk kohe vaja, aga temast võib saada tõeline monstrum, kommenteeris B. Clifton B."
positiivne,"Hunt on juba praegu suurepärane atleet, kuid võttes arvesse, et ta alles õpib ameerika jalgpalli, pole tema võimetel piire, lisas Jason G."
positiivne,"Eelmisel nädalal Poolas Czluchowis peetud U14 vanuseklassi Euroopa Noorte Korvpalliliiga (EYBL) superfinaalis sai Eesti noortekorvpalli jaoks ajaloolise teoga hakkama Virumaa Pallimängude Kool, kes suutis liiga viieteistkümnendal hooajal esimese Eesti noorteklubina tulla oma vanusegrupi võitjaks."
positiivne,"Sellega saavutati alagrupis teine koht ning jõuti kolme alagrupi parima teise koha meeskonnana poolfinaali, kus vastaseks omaealiste mitmekordne Leedu meister A.Sabonise Korvpallikeskus."
positiivne,"Kolm veerandaega leedukate dikteerimisel kulgenud mäng sai virulaste jaoks õnneliku lahenduse 12 sekundit enne lõpuvilet tabatud kolmesega, mis vormistas mängu lõppskooriks ühepunktilise võidu 59:58."
positiivne,"Virumaa PK vastane finaalis oli poolfinaalis BS Klaipedat tulemusega 58:47 võitnud Munkkinimen Kisapojat (Soome) meeskond. Tasavägiselt kulgenud esimese poolaja järel, mis võideti tulemusega 31:27, tegid Eesti poisid otsustava vahespurdi kolmandal veerandajal ning tüürisid seejärel mängu 63:46 võiduni."
neutraalne,"Eesti noortekorvpalli ajalugu teinud meeskonnas mängisid treener Vaido Rego juhendamisel Ander Talu, Sten Saaremäel, Henri Matikainen, Kristofer Veismann, Ander Peiponen, Robin Kivi, Martin Ojamaa, Kerdo Kivivare, Marti Alt ja Ranno Lauri. Meeskonna parimaks mängijaks turniiril valiti Ander Talu ja turniiri MVP-ks Sten Saaremäel."
negatiivne,"Ameerika jalgpalli liiga NFL seisab suure probleemi ees: on avalik saladus, et paljud mängijad kasutavad kasvuhormooni, kuid seda tõestada ei ole võimalik, kirjutab Fox Sports."
negatiivne,"Anonüümseks jääda soovinud NFLi mängija kinnitas väljaandele Milwaukee Journal Sentinel, et kasvuhormooni kasutamine on laialt levinud ning seda kasutab igas klubis umbes 10-15 mängijat."
positiivne,"Süsteem toimib tänapäeval nagu kellavärk, kinnitas salapärane mängija."
negatiivne,"Kuigi pärast 2011. aasta lockout'i jõudsid nii NFLi kui ka NFLPA (NFLi mängijate ühendus – toim) kokkuleppele, et kasvuhormooni tuleks testima hakata, muutis NFLPA sel aastal meelt."
positiivne,"Põhjuseks toodi spordiarbitraažikohtu otsus mõista õigeks Andrus Veerpalu, kelle kaitsetiim suutis ära põhjendada, et testi piirmäärad on kahtlased."
negatiivne,"Milwaukee Journal Sentinel intervjueeris ka paljusid endiseid mängijaid, näiteks Green Bay Packersi LeRoy Butlerit ning Dallas Cowboysi Darren Woodsonit. Mõlemad mehed kinnitasid, et nad ise on keelatud ainetest alati puhtad olnud, kuid teavad mängijaid, kes kindlasti patustavad. Mõlema mehe arvamus oli, et kui testimisi ei tule, kasvuhormooni kasutamine ei lõppegi."
negatiivne,"Eestimaalaste usuleigust tõestanud rahvaloendusest jäi kõlama valesõnum. Tõsi, me ei armasta kirikuid, kuid oleme sellest hoolimata üsna usklikud, mida aga loenduse vigane küsimusepüstitus ei näidanud, kirjutab Tartu Ülikooli usuteaduskonna kirikuloo teadur Atko Remmel Postimehe arvamusportaalis."
neutraalne,"Hiljuti avaldatud rahvaloenduse usuteemalised andmed on meid rikastanud teadmisega, et 29 protsenti eestimaalastest tunnistab kindlat usku ning et 54 protsenti ei pea omaks ühtegi usutunnistust."
neutraalne,"Kindla usu tunnistajate jaotamisega probleeme ei ole – see jaguneb 90 äranimetatud usutunnistuste vahel. Kuid mida hakata peale nende 54 protsendiga, kes ei pea omaks ühtegi usutunnistust – kas tõesti puuduvad neil siis igasugused uskumused ja identiteedid?"
neutraalne,"Loomulikult pole see nii. Sarnaselt tohutule hulgale usuidentiteetidele eksisteerib müriaad mitteusulisi minapilte: agnostikud ja ateistid (nõrgad ja tugevad, vulgaarsed, teaduslikud ja uued), materialistid ja vabamõtlejad, humanistid (sekulaarsed ja tavalised, lisaks veel religioossed), ratsionalistid ja sekularistid…"
negatiivne,"Igaühele, kes religioonisotsioloogilistest trendidest midagigi teab, ei saa tulla üllatusena, et traditsionaalse religiooniga on seotud üha vähem inimesi. Seda enam tekitab täielikku hämmeldust statistikaameti otsus sõnastada seekord usu küsimus ümber: Kas Te peate omaks mõnda usku? varasema Milline on Teie suhe religiooni? asemel (tsitaat statistikaameti vastusest minu järelepärimisele)."
negatiivne,"Täiesti mõeldamatu oleks teha statistikat Eesti elanike kohta, küsides kas elate Tallinnas – kui jah, siis kus? ning liigitada ülejäänud kategooriasse maakad. Kuid usuküsimuses see otsus mingil põhjusel kedagi ei alarmeerinud."
negatiivne,"Tohutu töö tulemusena saime teada, et meil on 48 lilla leegi hoidjat ja käputäis nn protestiusundite esindajaid, kuid 54 protsendi (s.o üle poole elanikkonnast!) ühte patta viskamist ei saa diagnoosida muul moel kui täieliku äpardumisena."
negatiivne,"Kui lisada need, kes mingitel põhjustel usuküsimusele vastamata jätsid, on rahvaloenduse tulemus see, et meil puudub vähimgi aimdus 70 protsendi eestimaalaste (mitte)usulise minapildi kohta – me teame nende kohta vaid seda, et nad ei ole rahvaloenduse nimistus esinevate uskumuste järgijad. Ei ole just kuigi märkimisväärne töövõit."
negatiivne,"Seetõttu pole põhjust imestada, et niivõrd ebamääraste andmete pinnalt võrsub hulk ettemääratult vääraid või lihtsalt mõttetuid spekulatsioone, mille üheks näiteks on Postimehe arvamusportaali religiooniteemalist diskussiooni reklaamiv lause: küsida ekspertidelt arvamusi, miks on Eestis nii vähe usklikke ja kas kirik peaks midagi muutma, et inimesed taas usule lähemale tuua."
neutraalne,"Rahvaloenduse andmete alusel võib küll küsida mida võiksid kirikud teha oma liikmeskonna suurendamiseks, kuid inimeste usklikkuse või selle puudumise, usklike arvu ja uskumuste kohta ei ütle rahvaloenduse andmed õigupoolest mitte midagi."
negatiivne,"Viimane väide nõuab ilmselt veidi lähemat selgitust. Alates 20. sajandi algusest on Eesti rahvusmüüdi üks motiividest olnud eestlaste usuline leigus, mis muutus oluliselt radikaalsemaks pärast 2005. aasta Eurobaromeetri tulemuste avaldamist (vaid 16 protsenti eestimaalastest tunnistasid jumala olemasolu). Selle tagajärjel on eestlaste eneseteadvuse vääramatuks osaks saanud arusaam endist kui maailma vähimreligioossest maast – seda hoolimata asjaolust, et uuring hõlmas vaid Euroopat ja järgnevad uuringud on meid sellelt kahtlase väärtusega troonilt juba ammugi tõuganud."
neutraalne,"See, valdavalt rahvalik interpretatsioon, jätab tähelepanuta 2005. aasta uuringu teise tulba, mille puhul uskumises mingit sorti vaimu või elujõudu olime 54 protsendiga Euroopas teistpidi esikohal. Nagu kolleeg Lea Altnurme (http://arvamus.postimees.ee/1222384/lea-altnurme-eestlaste-religioossus-valjendub-individuaalsel-viisil/) ja Liina Kilemit (http://kjt.ee/2012/02/mida-sakslased-usuvad/) on rõhutanud, viitab see eestlaste usu individualiseerumisele."
neutraalne,"Selle tulemuseks on nö oma usk, mis tähendab, et inimene komplekteerib oma uskumused ise, eelistades seda kiriku või muu institutsiooni pakutavale kolm ühes paketile (maailmavaade, uskumused, sotsiaalne sfäär)."
negatiivne,"See toob endaga kaasa religioossetest institutsioonidest kaugenemise – uskumine ei ole enam seotud kirikusse kuulumisega (mida rahvalikus tõlgenduses siiamaani uskumise üheks eelduseks arvatakse). Samas, tegu ei ole ainult kirikust kaugenemisega, vaid muutused leiavad aset ka kirikute sees – end luterlasena identifitseeriv isik ei pruugi enam uskuda kolmainu jumalat, katoliiklane võib südamerahuga kasutada rasestumisvastaseid vahendeid jne."
neutraalne,"Tavapäraselt mõistetakse ülalkirjeldatut ainult usklike kohta käivana, kuid 2010. aastal läbiviidud uurimus Elust, usust, usuelust näitas väga selgelt, et usu individualiseerumine ei iseloomusta mitte ainult usklikke või usu poole kaldujaid, vaid mõjutab väga tugevalt ka mittereligiooni esindajaid."
neutraalne,"Eelkõige on selle põhjustanud Nõukogude Liidu religioonivaenuliku poliitika tulemusena tekkinud religioosne vaakum, mille taasiseseisvumise järel täitsid sissetunginud uususundid. Suur osa neist kuulub uue vaimsuse (New Age) konteksti – jooga, meditatsioon, taro jne, mida tavapäraselt religioonina üldse ei tajuta. Tegu ei olegi konkreetse religiooniga, vaid pigem esoteerilis-vaimse taustsüsteemiga."
neutraalne,"Eestit religioosselt enim iseloomustavaks jooneks võibki pidada uue vaimsuse erakordselt tugevat mõju, mida on näha kõigi gruppide puhul alates ateistidest kuni radikaalsete usklikeni välja. Mõnel puhul avaldub mõju uuele vaimsusele vastandumisena, enamasti aga seisukohtade ülevõtmisena, kuid võib esineda ka mõlemat korraga."
neutraalne,Selle tulemusel muutub üha hägusamaks usklikkuse ja mitteusklikkuse piir – usk jumalasse või kõrgemasse jõudu ei ole enam ainsaks usklikkuse indikaatoriks – sarnaseid tähelepanekuid on teinud mitteusklikkuse uurijad ka välisriikides. Õigupoolest paiskab see täielikult segamini traditsioonilised arusaamad usklikkusest ja mitteusklikkusest.
negatiivne,"Neid aspekte arvesse võttes oleks erakordselt kurb, kui küsimus usu kohta järgmisest rahvaloendusest välja jääks. Ehk oleks argumendiks ka võimalik punktivõit Nikita Hruštšovi üle, kelle lubadus näidata riigi viimast usklikku jäi teostamata – äkki fikseerib viimase traditsionaalse uskliku just Eesti statistikaamet?"
negatiivne,"Mis küll juhtub, kui kiriku liikmeskond väheneb? Viimastel päevadel räägivad ja kirjutavad sellest isegi need inimesed, kes pole mulle varem erilise usulise hardusega silma jäänud. Üks tont on moraalne allakäik. Et kui pole pidepunkte käsulaudadelt, võtab võimust arvamus, et ükski moraalireegel (näiteks ära varasta) pole parem isegi täiesti vastupidisest seisukohast ning niisugune lõtv hoiak viib lõpuks ühiskonna lagunemiseni. Puruneb jutlustajate vaevaga loodud kaitsekiht ning igaühest saab metsik enesekeskne olend, kes astub sõtta kõikide vastu."
positiivne,"Mina kaldun arvama, et märkimisväärne osa sellest, mida seostame moraaliga ning hea ja osavõtliku käitumisega, pole puhtalt kokkuleppeline, vaid sellel on bioloogiline alus. Empaatia ja altruistlik käitumine on meisse sisse ehitatud (tõsi, mitte kõikidesse ühel määral). Ma arvan, et meie karjaelu struktuur hoiab enam-vähem toredaid käitumisviise alal ka siis, kui meid igal pühapäeval kantslist ei hurjutata."
neutraalne,"Maailmakuulus hollandlasest šimpansiuurija Frans de Waal kirjeldab meie karvasemate ja impulsiivsemate sugulaste käitumist ja argumenteerib minu meelest veenvalt selle kasuks, et moraali jooni võib ahvide juurest leida küll (vt raamatuid Primates and Philosophers: How Morality Evolved – e.k Primaadid ja filosoofid: kuidas moraal arenes; The Age of Empathy – e.k Empaatia vanus)."
negatiivne,"P. S. Mulle tundub, et suur pomm Eesti luterliku kiriku jala küljes on tohutu kinnisvara. Maakirikute hooned ehitati siis, kui inimesed elasid valdavalt maal ja kõik olid kiriku hingekirjas. Nüüd on raha neelavad hooned samad, aga kogudused väikesed ning liikmed vanad. Mõni piiskop võib ju jõuka eluga silma jääda, aga valdavalt on kirik siiski vaene ning hoonete kuludest ei jää just palju üle sisuliseks tööks (mis see ka ei oleks)."
neutraalne,"Pisut alla viiesaja euro kuus on summa, mille ulatuses on alust igaühel imikust surmaeelikuni riigi käest üht, teist või neljateistkümnendat teenust oodata, kirjutab Karl Martin Sinijärv Õpetajate Lehes."
negatiivne,"Miskipärast kipub jääma mulje, et inimestel on rehkendusoskusega raskusi. Kuid need raskused, mida ma silmas pean, ei avaldu mitte niivõrd selles, et ei mõistetaks kakskordkahte, ega selleski, mitu liimest liimitakse üldhariduskooli lõpetaja otsaette."
negatiivne,"Riigieelarve maht on meil umbes seitse ja pool miljardit eurot. Inimesi on meil umbes üks miljon ja kolmsada tuhat. Kui jagame riigieelarve elanike arvuga ja siis kaheteistkümne kuuga, saame pisut alla viiesaja euro kuus. Pisut alla viiesaja euro kuus on siis see summa, mille ulatuses on alust igaühel imikust surmaeelikuni riigi käest üht, teist või neljateistkümnendat teenust oodata. Riigikaitsest titetoetuseni, kooliharidusest tõvetohterduseni, maanteedest pensionideni. Ja nii edasi."
negatiivne,"Pisut vähemat kui viitsadat eurot oskab inimene märksa paremini ette kujutada kui seitset ja poolt miljardit, seda enam, et seda viimast ta eriti ei tahagi ette kujutada, põhjatu pott ja ammendamatu allikas on oluliselt vaimundavamad kujundid. Aga viiesaja euro puhul võib veidi mõelda, kui palju politseiteenust ja haridusteenust ja pensioniteenust selle eest osta saab. Eriti kui võrrelda, kui palju küsitakse igapäevaste asjade, olgu sooja vee või piima-leiva eest. Nii ongi. Väga palju ei saa."
positiivne,"Sestap võiks riik tõepoolest panustada tingimuste loomisse inimeste hakkamasaamiseks, mitte mittehakkamasaamiseks, sest endaga ise hakkama saav inimene on rahaliselt kasulikum nii endale kui ka riigile. Kui hävib inimese väärikus, hävib ka inimese väärtus. Seda majanduslikultki. Ning siinkohal ei tohi riik endale kokkuhoidu lubada."
positiivne,Vaadakem tõsiselt tõtt selle nähtamatu viiesajakaga. Nõiume nulli juurde?
positiivne,"Mis seal öelda, alustasin suusahooaega maratonil teise kohaga. Maratonimees, nagu ma olen, muigas sprinter Peeter Kümmel pärast seda, kui oli Islandi tuisus toimunud 45 km klassikasõidu teisena lõpetanud. Võitis šveitslane Toni Livers."
neutraalne,"Fossavatni maraton toimus Islandi loodeosas asuva Otepää-suuruse linnakese Isafjörduri ümbruses ning Kümmeli sõnul oli sõidupäeva ilm eelnevatega võrreldes enam-vähem, kuid ometi tuli rada muuta ja lühendada viie kilomeetri võrra."
positiivne,Kümmel võttis ürituse kokku lihtsalt ja selgelt: Suvehooajaks hea algus. Nüüd hakkame trenni tegema ja Sotši olümpiaks valmistuma.
negatiivne,"Usuringkonnad soovivad rahvaloendusest saadud tulemustele omistada erinevat sisu vastavalt endi kontseptsioonile, kritiseerib loenduse metoodikajuht Ene-Margit Tiit Postimehe arvamusportaalis loenduse kriitikuid."
neutraalne,"Kui rääkida ajaloos esmakordsest luteriusu allajäämisest õigeusule, siis siin on tema sõnul põhjus lihtne: alla 25-aastastest küsitletutest pooldab luteriusku vaid 2-3 protsenti, samas kui kahe loenduse vahele jäänud 11 aasta jooksul ära surnute hulgas oli õigeusklikke vähe (erinevalt luterlastest)."
neutraalne,"Seda, kui paljud nende inimeste hulgast, kes rahvaloenduse andmetel ühtegi usku omaks ei tunnista, siiski ennast mõne uskumuse või usulise identiteediga seovad, võiks selgitada täiendava uuringuga. Kindlasti leidub ka selliseid inimesi. Ent sellise info kogumine ei olnud loenduse ülesanne."
negatiivne,"Praeguse arutelu valgel näib pigem, et erinevad usuringkonnad soovivad saadud tulemustele omistada erinevat sisu vastavalt endi kontseptsioonile. Nii loodab Atko Remmel religiooni puudutavast küsimusest saada andmeid elanike isikliku identiteedi ja minapildi analüüsimiseks."
neutraalne,"Seda, et sõnastuse teisendamine ei muutnud oluliselt nende inimeste arvu, kes tunnistavad/peavad omaks luteri usku, on lihtne näidata alljärgnevate jooniste abil. Joonistel on esitatud protsendid vastava vanuserühma kõigi püsielanike hulgast."
neutraalne,"Alljärgnevas arutelus käsitleme paralleelselt kahe loenduse andmeid, vaadates inimesi mitte nende vanuse, vaid sünniaasta järgi. Joonistelt on näha, et need, kes 2000. aastal loendusel end luterlaseks tunnistasid, on seda jätkuvalt ka 2011. aastal."
neutraalne,"Pärast 1950. aastat sündinud Eesti püsielanikest (kelle hulgas on vastavalt vanuserühmale 60—70 protsenti eestlasi) peab luteri usku omaks / tunnistab luteri usku alla 10 protsendi, kusjuures siin mingit olulist muutust kahe rahvaloenduse võrdluses pole toimunud. Küll aga on lisandunud noorim vanuserühm – pärast 1995. aastat sündinud –, kellelt eelmisel loendusel suhtumist religiooni ei küsitud ja kes praegu on kuni 25-aastased – nende osas piirdub luteri usku omaks pidavate/ tunnistavate inimeste osatähtsus 2–3 protsendiga."
neutraalne,"Eakamate hulgas kasvab luteri usku omaks pidavate/tunnistavate inimeste osatähtsus peaaegu lineaarselt, saavutades 1920. aastatel sündinute korral 35 protsenti rahvastikust (ligi pooled eestlastest)."
neutraalne,Õigeusklike puhul on olukord teine – kõigi sõjajärgsete (alates 1940. aastatel sündinud) põlvkondade esindajatele on omane usku omaks pidavate/ tunnistavate inimeste suhtarvu kuni kahekordne kasv.
neutraalne,"Mis puutub kõigisse muudesse uskudesse – siin hulgas on nii mitmesugused kristlikud kirikud, sealhulgas katoliiklased, samuti islam, budism, judaism, taara- ja maausulised, lõpuks ka mitmesugused eksootilised usud nagu lilla leegi hoidjad või satanistid, siis nende osatähtsus ühiskonnas püsib üsna stabiilselt 2—3 protsendi piires niihästi vanuserühmade kui ka loenduste lõikes."
positiivne,"Hispaania jalgpallimeistrivõistlustel teenis eile õhtul kindla võidu Madridi Real, kes alistas koduväljakul 6:2 Malaga. Õhtu kujunes ajalooliseks Cristiano Ronaldole, kes on nüüd Reali särgis löönud 200 väravat."
positiivne,"Võitjate poolel said lisaks Ronaldole tabamuse kirja Raul Albiol, Mesut Özil, Karim Benzema, Luka Modric ja Angel di Maria."
neutraalne,"Täna selgus, et Manchester Unitedi ründaja Wayne Rooney oli kaks nädalat tagasi käinud peatreeneri sir Alex Fergusoni jutul ja avaldanud soovi klubist lahkuda."
negatiivne,"Seega on see juba teine kord, kui Rooney on teinud ametliku avalduse klubist lahkumiseks. 2010. aasta oktoobris oli Rooney valmis samuti klubist lahkuma, kuna väidetavalt olid tiimi ambitsioonid tema jaoks liiga madalad, kirjutab Eurosport."
negatiivne,"Nüüd on Rooney taas kurtnud oma rasket saatust (mees ei ole rahul oma rolli ja mänguajaga), kuid praeguseks ei ole teada, kas ManU treenerivahetus muudab kuidagi Rooney plaane. ManU aga reageeris tänasele teatele kiiresti ning välistas ründaja lahkumise. Rooney ei ole müügiks, teatati ManU-st mängija kohta, kelle kontraht klubiga kestab 2015. aastani."
neutraalne,"Rooney on alates 2004. aastast kuulunud ManU ridadesse, enne seda pallis ründaja Evertonis. Praegu tunnevad tema teenete vastu väidetavalt huvi Londoni Chelsea, PSG ja Müncheni Bayern."
negatiivne,"Ma ei tea, kas laseksin enda surmata, kui satuksin olukorda, kus enam miski ei aita, kus päästab ainult surm. See olukord võib saabuda iga hetk, keegi meist pole selle eest kaitstud. Elu on habras, me ei tea oma surmatundi, ega ka hetke, mil langeme näiteks koomasse. Insuldid tabavad üha nooremaid, autoõnnetused juhtuvad tihti ja haiguste eest pole keegi kaitstud."
negatiivne,"Enamasti askeldatakse, räägitakse lobajuttu ning vigisetakse argipäevas. Mõni rabab kolmel kohal korraga, vaba aeg möödub teleka ees, kerge seks lahutab ka meelt ja ongi kõik. Kas ikka on?"
negatiivne,"Ükskord on paratamatult lõpp, igaühel meist. Ei võta me midagi kaasa teispoolsusesse, kogu me maine vara jääb siia ja me ei teagi, mis meie hingekesest saab. Usklike arv aina väheneb, kui mõelda luterlasi, siis eriti drastiliselt. Noored ei tunne huvi protestantismi vastu, kuigi protestivad varmalt, kui miski neile ei meeldi. Kui ei meeldi kodumaal toimuv, ei meeldi valitsus, ei meeldi provints."
negatiivne,"Aga kui tõesti saame terveks, kas oleme uued? Tavaliselt langeme jälle rutiini ja unustame oma tõotused. Aga juhtub ka, et me ei saagi terveks, jääme hooldaja hoole alla. 95-aastane Nobeli preemia laureaat Christian de Duve jäi viletsaks ja valis eutanaasia. Ta oli ateist, kes tunnistas, et ta ei saa enda kohta öelda, et ei karda surma, kuid usub, et kõik lõpeb surmaga. Ta ütles ka, et on väsinud."
negatiivne,"Kuid isegi parandamatult haigel peab olema mehisust, et valida eutanaasia. Siiski parem ju surm kui lõpmatu vegeteerimine. Muidugi, ka tervena elades pole paljudel tähendust oma elule, tähendust isegi ei teadvustata, lihtsalt elatakse, kuid parandamatult haigel on ainus õige tee: surm."
negatiivne,"Seepärast on ka õige seadustada eutanaasia, nagu Šveitsis, Belgias ja Hollandis. Ja sellest peaksid saama kõige paremini aru just need, kes elavad täisväärtuslikku elu ja siis äkki kaotavad kõik, jäädes parandamatult haigeks. Meie meditsiin on nii arenenud, et suudab peaaegu eksimatult öelda, kas on lootust. Muidugi, ka koomast on imekombel välja tuldud, kuid need on väga haruldased juhtumid. Eiki Nestor ütleb, et eutanaasia meil praegu oleks ebainimlik. Vale puha, just see oleks inimlik. Ebainimlik on lasta inimesel elusalt mädaneda, tuleb lasta tal lahkuda ja vabastada hooldajad hullust koormast."
negatiivne,"Maailmas on üle seitsme miljardi inimese. Kui palju inimesi on meie tutvusringkonnas? Mõnel mõni, mõnel kümme, mõnel mõnikümmend, sajaga, paarisajaga on juba raske suhelda, sõprusest rääkimata. Kui mõelda, et seitse miljardit inimolevust tuksuva südamega ja hingega on maailmas, kus hädad aina kasvavad, siis see on üle mõistuse. Me ei suuda haarata sellist arvu. Kas selle arvu puhul tähendab midagi meie surm? Või meie elu?"
negatiivne,"On maailmakuulsaid inimesi, kuid kas ikkagi on nad kogu maailmas kuulsad? Kui räägitakse, et miljonid vaatavad telestaare, siis ometi on miljardid, kes neid ei tunne. Nii et mis on ikkagi maailm? Maailm, kus on kliimamuutused, saastatus kasvab ja ressursid aina vähenevad ? Selle Kõiksuses meie tiirlev pall – Maa – on hädas, ta nutab, sest meid on liiga palju ja me rüüstame Maad ning tapame üksteist, loomi, linde, puid, taimi, liblikaid. Kui kaua veel? Kui kauaks on meile antud aega? Ja nüüd me arutame usklike arvu üle Eestis ja eutanaasiast. Ei loe enam, kas oleme kristlased, moslemid, hindud, budistid, ateistid või midagi muud. Kõik me oleme vastutavad olukorra ees, kuhu oleme sattunud – ökoloogilise kriisi ees! Ja pole meil pääsu, olgu me usklikud või mitte, kui me nii jätkame."
negatiivne,"Praeguses olukorras otsib Euroopa uut jutustust. On aru saadud, et ainult majandusest on vähe, on vaja ka midagi hingele, kuid hing on ammu rändama läinud, järele on jäänud ainult kest, mis ajab taga kasumit ja kasvuprotsenti, kuigi see on hukutav tee. Kuid mis sellest kestale, tema ei hinga, tema ei ela, tema ainult askeldab."
positiivne,"Inimeseks on vaja saada. Inimeseks, kes hakkab mõtlema ja hinge tagasi loitsib, taas ellu ärkab ja vaatab maailmale uue pilguga."
negatiivne,"Aga kes annab uue jutustuse Euroopale, kui ei ole veel seda uut inimest? Ja sajandi keskpaigaks on inimolendeid kümme miljardit, kes kõik tahavad süüa, elupaika ja ihukatet, kes tahavad paremaid elutingimusi, aga mitte eutanaasiat ja usku. Ent surra tuleb niikuinii."
negatiivne,"Kas keegi teab, kuidas saab koplist hobust kätte, kui too ei taha tulla ja kui suhkrut parajasti kaasas ei ole? Siis lihtsalt kummardad ja võtad maast tema enda karjamaa heina ja annad hobusele. Iga teine hobune on nii loll, et läheb õnge ja annab end rõõmuga kätte. Valijatega on sama lugu."
negatiivne,Ma olin ükspäev Tallinnas ja sõitsin trammiga bussijaamast kesklinna. Nagu ikka. Ja korraks tekkis kadedus! Esimest korda elus oleks tahtnud olla tallinlane.
negatiivne,"Nemad, kohalikud, tulid trammi, näitasid oma kotte validaatorile ja lihtsalt sõitsid. Mina muidugi ka, aga enne seda olin ma laadinud oma kaarti hulga eurodega. Oleks tahtnud ka ilma, oleks ka tahtnud olla tallinlane, oleks ka hääletanud Edgari poolt ..."
negatiivne,"Valimiste alal on Edgar kindlalt Eesti meister, selles pole teda võimalik ületada. Ta  jagab viissada krooni pensionäridele, annab tasuta sõidu, kui valite Edgari, saab ilma, saab soodsalt, Edgar täidab teie soovid! Miks mitte?"
negatiivne,"Samas ei maksa unustada, et soovide täitmine toimub meie oma raha eest. Aga ikkagi ei ole valijad hobustest palju targemad. Kui vähegi viitsida, siis tuleb vaid veidi kummardada, kämmal muru täis, ja oledki linnapea. Nii lihtne see ongi."
negatiivne,"Kui ma trammist maha tulin, läks pea natuke selgemaks ja ma mõtlesin, mis oleks Tartus see liigutus. Millega valijaid kotti ajada? Tasuta bussisõit? Mhm, vaevalt."
negatiivne,"Need uued bussid on meil nüüd kenad, gaasiga, aga sõidavad üksteise otsas, ja siis pole tükk aega ühtegi. Ja lõpetavad liiga vara, eriti nädalalõppudel, kui tahaks linnas olla. Seni, kuni bussisõit on lihtsalt iluasi, on targem sõita rattaga."
negatiivne,"Ühel päeval imbus meie kohalikust Wikileaksist läbi teade, et Tallinnast olla politseile antud käsk hakata sel suvel jalgrattureid püüdma."
negatiivne,"Kampaania haripunkt saabuvat juulis, siis korraldatakse üleriigiline haarang. "
negatiivne,"Nagu kunagi hiinlased nottisid varblasi, sest neile tundusid nad kahjulikud. Kui kõik varblased olid surnud, tuli välja, et nad ei olnudki milleski süüdi, aga siis oli hilja. Varblasi enam polnud."
negatiivne,"Jälitama hakatavat jalgrattureid, alaealisi joodikuid ja autojuhtidest narkomaane.  Nii et on koostatud selline üsna kummaline kurjategijate list."
positiivne,"Nad ei saasta õhku ja hoiavad tervist, ei koorma haiglaid ega linnatransporti. Ja nad käivad kontserdil, kinos ja teatris. Isegi kui nad on joonud mõne õlle või veini, mis siis? Üldiselt käituvad nad endiselt kenasti, on keskmisest rõõmsamad tublid kodanikud."
negatiivne,"Nii et suhtutagu jalgratturisse vastavalt tema tekitatud ohu suurusele. Ja karistatagu, kui on tõesti vaja. Aga hakata massiliselt jalgrattureid trahvima (trahv pidi olema vähemalt sada nelikümmend eurot), kui nad on joonud veidi õlut või veini, on eesti rahva vaenulik plaan.  "
negatiivne,Jalgratturid lihtsalt lahkuvad riigist. Nemad ka!
negatiivne,"Kui enam tõesti midagi muud teha ei ole, siis võiks politsei vahelduseks korda pidada."
negatiivne,"Tartu kesklinn on mõnel nädalalõpul nagu prügimägi. Purjus poisid lällavad Rüütli tänava alkopoe ees, kukuvad sildadelt jõkke, loobivad pudeleid Fastersi müürilt alla ja kusevad lähemate uste taga."
negatiivne,"Novembris vedeles Raekoja platsil tükk aega mees, keda oli jalaga pähe löödud. Rahvas, nii oma kui võõras, vaatas ja mees vedeles, vedeles, vedeles ...? Loeme eelmise hooaja ohvrid kokku."
negatiivne,"Mujal maailmas on politseipatrullid tänavatel. Nad on enamasti jalgsi, aga ka rataste või hobustega. Neid on näha! Juba sellest piisab, et pätid, vabandust, lapsed, paremini käituma hakkaksid. Meie politsei end näidata ei taha. "
negatiivne,Aeg-ajalt sõidab nende auto Raekoja platsilt läbi ja siis kaob kuhugi ... arvatavasti siis jalgrattureid varitsema? No tulgu taevas appi! Ja tulgu veel kord appi.
